event_id,vendor,plant_id,generated_at,machine_id,line,event_time,ingestion_time,event_type,severity,vibration_mm_s,temperature_c,machine_status,sensor_health,confidence,operating_hours_today,firmware_version,gateway_id
MP-1643,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-06T08:23:55Z,2026-03-06T12:23:55Z,COOLING_IRREGULARITY,high,5.4,94.57,running,0.92,0.83,3.51,MP-FW-3.2,GW-A1
MP-1644,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-09T03:41:59Z,2026-03-09T03:43:59Z,COOLING_IRREGULARITY,high,8.25,84.75,running,0.9,0.89,5.65,MP-FW-3.2,GW-A1
MP-1645,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-08T21:25:04Z,2026-03-08T21:33:04Z,COOLING_IRREGULARITY,high,6.52,88.19,running,0.75,0.76,3.46,MP-FW-3.1,GW-B1
MP-1646,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-09T02:54:18Z,2026-03-09T02:59:18Z,COOLING_IRREGULARITY,high,7.7,91.86,running,0.86,0.76,3.11,MP-FW-3.1,GW-A1
MP-1647,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-07T15:15:19Z,2026-03-07T15:22:19Z,COOLING_IRREGULARITY,medium,3.88,83.32,running,0.85,0.81,5.86,MP-FW-2.9,GW-B1
MP-1648,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-06T12:30:41Z,2026-03-06T12:32:41Z,COOLING_IRREGULARITY,medium,2.47,93.53,running,0.81,0.74,9.12,MP-FW-2.9,GW-A2
MP-1649,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-06T05:25:36Z,2026-03-06T05:29:36Z,COOLING_IRREGULARITY,medium,5.58,95.25,running,0.75,0.87,3.27,MP-FW-2.9,GW-A1
MP-1650,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-001,LINE-A,2026-03-01T15:17:28Z,2026-03-01T15:21:28Z,COOLING_IRREGULARITY,medium,3.25,88.42,running,1.0,0.94,1.23,MP-FW-3.1,GW-A1
MP-1651,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-02T12:11:33Z,2026-03-02T12:12:33Z,COOLING_IRREGULARITY,high,9.25,92.67,running,0.9,0.73,2.43,MP-FW-2.9,GW-A2
MP-1652,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-04T09:54:36Z,2026-03-04T09:58:36Z,COOLING_IRREGULARITY,medium,4.18,75.88,running,0.8,1.0,4.8,MP-FW-3.2,GW-C1
MP-1653,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-04T17:44:32Z,2026-03-04T17:49:32Z,COOLING_IRREGULARITY,high,7.82,70.85,running,0.86,0.78,2.26,MP-FW-3.1,GW-B1
MP-1654,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-06T19:08:30Z,2026-03-06T19:16:30Z,COOLING_IRREGULARITY,high,8.84,89.34,running,0.91,0.76,2.82,MP-FW-3.2,GW-B1
MP-1655,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-07T00:50:30Z,2026-03-07T00:53:30Z,NORMAL_READING,low,3.79,65.7,idle,0.86,0.87,7.58,MP-FW-3.2,GW-B1
MP-1656,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-03T23:46:30Z,2026-03-03T23:51:30Z,COOLING_IRREGULARITY,high,6.27,83.88,running,0.93,0.81,11.15,MP-FW-3.2,GW-A2
MP-1657,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-001,LINE-A,2026-03-09T17:27:17Z,2026-03-09T17:28:17Z,COOLING_IRREGULARITY,medium,2.05,89.96,running,0.83,0.8,2.63,MP-FW-2.9,GW-C1
MP-1658,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-02T05:10:04Z,2026-03-02T05:11:04Z,COOLING_IRREGULARITY,medium,4.22,93.98,running,0.99,0.97,11.35,MP-FW-2.9,GW-C1
MP-1659,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-01T15:19:40Z,2026-03-01T15:21:40Z,COOLING_IRREGULARITY,high,4.53,86.9,running,0.96,0.88,3.58,MP-FW-3.1,GW-A1
MP-1660,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-04T17:31:36Z,2026-03-04T17:37:36Z,COOLING_IRREGULARITY,high,5.0,75.9,running,0.83,0.82,3.83,MP-FW-3.1,GW-C1
MP-1661,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-03T06:20:43Z,2026-03-03T06:27:43Z,COOLING_IRREGULARITY,high,4.48,87.61,running,1.0,0.89,4.42,MP-FW-2.9,GW-C1
MP-1662,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-001,LINE-A,2026-03-06T17:41:55Z,2026-03-06T17:43:55Z,COOLING_IRREGULARITY,high,5.53,90.03,running,0.79,0.71,1.19,MP-FW-3.2,GW-A2
MP-1663,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-09T17:28:43Z,2026-03-09T17:43:43Z,COOLING_IRREGULARITY,high,4.24,91.24,running,0.8,1.0,9.47,MP-FW-3.2,GW-A1
MP-1664,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-04T08:13:00Z,2026-03-04T08:19:00Z,COOLING_IRREGULARITY,high,1.69,92.97,running,0.89,0.77,10.29,MP-FW-2.9,GW-A2
MP-1665,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-02T16:29:13Z,2026-03-02T16:35:13Z,COOLING_IRREGULARITY,high,6.02,88.67,running,0.9,0.69,3.62,MP-FW-3.2,GW-B1
MP-1666,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-03T11:19:49Z,2026-03-03T11:20:49Z,COOLING_IRREGULARITY,high,3.32,102.14,running,0.91,0.89,4.71,MP-FW-3.1,GW-C1
MP-1667,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-02T10:02:05Z,2026-03-02T10:10:05Z,COOLING_IRREGULARITY,medium,5.08,78.81,running,0.88,0.78,1.23,MP-FW-2.9,GW-B1
MP-1668,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-06T18:55:07Z,2026-03-06T19:10:07Z,COOLING_IRREGULARITY,high,5.29,94.81,running,0.89,0.62,11.5,MP-FW-3.1,GW-C1
MP-1669,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-01T04:19:17Z,2026-03-01T04:22:17Z,COOLING_IRREGULARITY,high,7.61,101.03,running,0.92,0.85,7.67,MP-FW-3.2,GW-C1
MP-1670,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-05T18:28:11Z,2026-03-05T18:30:11Z,COOLING_IRREGULARITY,medium,5.62,104.71,running,0.8,0.83,9.71,MP-FW-2.9,GW-B1
MP-1671,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-01T07:03:21Z,2026-03-01T07:33:21Z,COOLING_IRREGULARITY,medium,2.12,89.41,running,0.87,0.99,2.72,MP-FW-3.2,GW-A1
MP-1672,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-06T09:53:29Z,2026-03-06T09:58:29Z,COOLING_IRREGULARITY,high,2.53,93.37,running,0.8,0.93,11.01,MP-FW-2.9,GW-A1
MP-1673,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-09T12:27:53Z,2026-03-09T12:29:53Z,COOLING_IRREGULARITY,medium,7.23,93.92,running,0.95,0.86,8.45,MP-FW-3.2,GW-B1
MP-1674,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-06T06:11:42Z,2026-03-06T06:12:42Z,COOLING_IRREGULARITY,high,4.46,88.23,running,0.84,0.71,0.36,MP-FW-2.9,GW-A1
MP-1675,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-03T16:56:10Z,2026-03-03T17:03:10Z,COOLING_IRREGULARITY,high,6.65,83.99,running,0.97,0.75,3.36,MP-FW-2.9,GW-B1
MP-1676,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-03T02:52:16Z,2026-03-03T02:58:16Z,COOLING_IRREGULARITY,high,5.57,90.84,running,0.79,0.7,6.34,MP-FW-3.1,GW-A2
MP-1677,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-001,LINE-A,2026-03-10T10:39:07Z,2026-03-10T10:41:07Z,COOLING_IRREGULARITY,medium,4.6,82.43,running,0.86,0.9,5.97,MP-FW-3.1,GW-A2
MP-1678,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-03T06:15:46Z,2026-03-03T08:15:46Z,COOLING_IRREGULARITY,high,4.3,75.98,running,0.86,0.73,1.33,MP-FW-3.1,GW-A2
MP-1679,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-09T13:06:45Z,2026-03-09T13:36:45Z,COOLING_IRREGULARITY,medium,4.55,71.13,running,0.83,0.78,1.74,MP-FW-3.2,GW-A1
MP-1680,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-09T01:25:35Z,2026-03-09T01:28:35Z,COOLING_IRREGULARITY,medium,5.96,96.54,running,0.83,0.87,4.62,MP-FW-3.1,GW-C1
MP-1681,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-03T04:48:15Z,2026-03-03T08:48:15Z,COOLING_IRREGULARITY,high,5.24,104.26,running,0.97,0.81,0.32,MP-FW-3.1,GW-B1
MP-1682,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-09T18:42:40Z,2026-03-09T18:45:40Z,COOLING_IRREGULARITY,high,9.15,88.84,running,0.97,0.89,11.36,MP-FW-3.2,GW-B1
MP-1683,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-06T07:23:27Z,2026-03-06T07:25:27Z,COOLING_IRREGULARITY,medium,3.38,95.65,running,0.79,0.89,9.8,MP-FW-3.2,GW-C1
MP-1684,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-08T06:13:06Z,2026-03-08T06:18:06Z,COOLING_IRREGULARITY,high,2.48,94.23,running,0.77,0.96,5.79,MP-FW-2.9,GW-C1
MP-1685,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-02T04:23:49Z,2026-03-02T04:30:49Z,COOLING_IRREGULARITY,high,3.95,75.62,running,0.82,0.75,1.27,MP-FW-3.1,GW-B1
MP-1686,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-09T01:41:57Z,2026-03-09T01:49:57Z,COOLING_IRREGULARITY,high,6.93,92.44,running,0.76,0.98,8.99,MP-FW-2.9,GW-A1
MP-1687,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-03T01:21:01Z,2026-03-03T01:26:01Z,COOLING_IRREGULARITY,high,6.04,100.82,running,0.98,0.89,9.06,MP-FW-3.2,GW-C1
MP-1688,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-08T05:20:16Z,2026-03-08T05:26:16Z,COOLING_IRREGULARITY,medium,2.64,91.03,running,1.0,0.76,6.28,MP-FW-3.1,GW-B1
MP-1689,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-02T03:39:58Z,2026-03-02T03:44:58Z,COOLING_IRREGULARITY,medium,4.94,84.12,running,0.83,0.78,2.0,MP-FW-3.1,GW-B1
MP-1690,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-03T03:49:37Z,2026-03-03T03:56:37Z,COOLING_IRREGULARITY,high,5.42,97.13,running,0.81,0.68,7.69,MP-FW-3.2,GW-A2
MP-1691,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-07T01:29:22Z,2026-03-07T01:34:22Z,COOLING_IRREGULARITY,high,4.28,92.63,running,0.94,0.93,2.98,MP-FW-3.1,GW-B1
MP-1692,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-03T13:17:53Z,2026-03-03T13:22:53Z,COOLING_IRREGULARITY,medium,2.97,88.15,running,0.94,0.8,11.48,MP-FW-3.1,GW-C1
MP-1693,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-06T21:36:37Z,2026-03-06T21:42:37Z,COOLING_IRREGULARITY,high,4.39,77.78,running,0.76,1.0,3.82,MP-FW-3.2,GW-A1
MP-1694,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-001,LINE-A,2026-03-02T12:43:20Z,2026-03-02T12:51:20Z,COOLING_IRREGULARITY,medium,5.01,90.6,running,0.78,1.0,8.13,MP-FW-2.9,GW-A2
MP-1695,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-07T12:48:53Z,2026-03-07T12:54:53Z,NORMAL_READING,low,4.8,55.58,running,0.88,0.95,3.32,MP-FW-3.2,GW-A1
MP-1696,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-06T14:01:27Z,2026-03-06T14:07:27Z,COOLING_IRREGULARITY,medium,5.67,92.85,running,0.88,0.72,11.28,MP-FW-2.9,GW-B1
MP-1697,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-07T22:27:03Z,2026-03-07T22:30:03Z,COOLING_IRREGULARITY,high,6.06,77.69,running,0.81,0.87,2.25,MP-FW-2.9,GW-C1
MP-1698,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-04T18:36:05Z,2026-03-04T18:44:05Z,COOLING_IRREGULARITY,medium,5.68,96.63,running,0.85,0.93,10.13,MP-FW-3.2,GW-A1
MP-1699,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-05T13:36:12Z,2026-03-05T13:46:12Z,COOLING_IRREGULARITY,medium,4.84,82.0,running,0.97,0.94,2.1,MP-FW-2.9,GW-A1
MP-1700,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-05T09:03:19Z,2026-03-05T21:03:19Z,COOLING_IRREGULARITY,medium,6.37,90.8,running,0.78,0.81,10.51,MP-FW-2.9,GW-B1
MP-1701,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-06T00:20:45Z,2026-03-06T00:22:45Z,COOLING_IRREGULARITY,medium,5.88,75.17,running,0.87,0.71,6.06,MP-FW-3.1,GW-C1
MP-1702,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-02T18:23:39Z,2026-03-02T18:25:39Z,COOLING_IRREGULARITY,high,6.25,102.87,running,0.81,0.75,5.75,MP-FW-3.2,GW-A1
MP-1703,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-06T11:11:51Z,2026-03-06T11:18:51Z,COOLING_IRREGULARITY,medium,4.87,89.76,running,0.85,0.72,3.51,MP-FW-2.9,GW-C1
MP-1704,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-05T06:57:05Z,2026-03-05T07:02:05Z,COOLING_IRREGULARITY,high,2.12,91.25,running,0.89,0.71,3.67,MP-FW-2.9,GW-A2
MP-1705,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-09T09:51:03Z,2026-03-09T21:51:03Z,COOLING_IRREGULARITY,medium,4.47,93.69,running,0.9,0.94,8.1,MP-FW-3.1,GW-A1
MP-1706,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-03T02:42:57Z,2026-03-03T02:43:57Z,COOLING_IRREGULARITY,medium,9.7,87.36,running,0.85,0.86,10.42,MP-FW-2.9,GW-B1
MP-1707,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-001,LINE-A,2026-03-05T10:28:52Z,2026-03-05T10:33:52Z,COOLING_IRREGULARITY,medium,6.57,78.75,running,0.99,0.89,2.52,MP-FW-2.9,GW-B1
MP-1708,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-01T02:47:26Z,2026-03-01T02:48:26Z,COOLING_IRREGULARITY,high,5.68,78.35,running,0.99,0.9,2.72,MP-FW-2.9,GW-A1
MP-1709,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-10T00:02:31Z,2026-03-10T00:07:31Z,NORMAL_READING,low,5.18,66.89,idle,0.99,0.81,10.19,MP-FW-3.1,GW-C1
MP-1710,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-06T21:30:02Z,2026-03-06T21:32:02Z,COOLING_IRREGULARITY,high,2.69,84.63,running,0.89,0.94,0.66,MP-FW-2.9,GW-A2
MP-1711,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-09T05:56:20Z,2026-03-09T06:02:20Z,COOLING_IRREGULARITY,medium,5.82,72.51,running,0.8,0.71,5.91,MP-FW-3.1,GW-A2
MP-1712,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-04T19:43:42Z,2026-03-04T19:46:42Z,COOLING_IRREGULARITY,high,9.11,95.45,running,0.89,0.92,6.24,MP-FW-2.9,GW-A2
MP-1713,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-04T15:50:23Z,2026-03-04T15:57:23Z,COOLING_IRREGULARITY,medium,3.37,90.03,running,0.91,0.85,1.04,MP-FW-2.9,GW-C1
MP-1714,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-001,LINE-A,2026-03-08T08:04:24Z,2026-03-08T08:09:24Z,COOLING_IRREGULARITY,high,7.15,85.28,running,0.81,0.9,6.26,MP-FW-3.2,GW-A2
MP-1715,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-08T05:58:46Z,2026-03-08T05:59:46Z,NORMAL_READING,low,2.97,74.4,running,0.88,0.83,9.69,MP-FW-3.2,GW-A2
MP-1716,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-001,LINE-A,2026-03-05T18:59:56Z,2026-03-05T19:06:56Z,COOLING_IRREGULARITY,high,3.49,80.55,running,0.9,0.95,10.91,MP-FW-2.9,GW-B1
MP-1717,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-07T05:41:55Z,2026-03-07T05:49:55Z,COOLING_IRREGULARITY,high,4.81,83.77,running,0.93,0.75,2.65,MP-FW-2.9,GW-A2
MP-1718,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-06T21:18:27Z,2026-03-07T09:18:27Z,COOLING_IRREGULARITY,medium,6.67,89.44,running,0.87,0.87,4.85,MP-FW-3.2,GW-A2
MP-1719,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-02T11:39:48Z,2026-03-02T11:41:48Z,COOLING_IRREGULARITY,high,7.64,,running,1.0,0.72,9.83,MP-FW-3.2,GW-B1
MP-1207,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-07T09:33:13Z,2026-03-07T10:39:13Z,HIGH_VIBRATION,critical,6.76,56.73,running,0.86,0.87,5.31,MP-FW-3.1,GW-A2
MP-1154,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-001,LINE-A,2026-03-07T02:31:34Z,2026-03-07T03:31:34Z,HIGH_VIBRATION,critical,9.7,76.74,running,1.0,0.95,0.95,MP-FW-2.9,GW-C1
MP-1218,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-005,LINE-A,2026-03-09T13:31:39Z,2026-03-09T13:56:39Z,HIGH_VIBRATION,critical,6.54,75.62,running,0.88,0.7,7.91,MP-FW-3.2,GW-C1
MP-1314,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-08T04:12:47Z,2026-03-08T04:38:47Z,TEMP_SPIKE,critical,,112.01,running,0.9,0.76,3.95,MP-FW-3.2,GW-B1
MP-1067,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-02T06:16:18Z,2026-03-02T06:53:18Z,NORMAL_READING,low,2.47,61.13,running,0.79,0.92,5.82,MP-FW-3.2,GW-A2
MP-1371,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-09T16:52:42Z,2026-03-09T19:00:42Z,NORMAL_READING,low,2.63,66.86,running,0.74,0.64,7.26,MP-FW-3.1,GW-A1
MP-1638,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-02T06:12:36Z,2026-03-02T06:54:36Z,COOLING_IRREGULARITY,high,2.41,89.79,running,0.92,0.87,7.32,MP-FW-2.9,GW-B1
MP-1323,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-01T16:24:16Z,2026-03-01T17:31:16Z,TEMP_SPIKE,high,6.07,98.05,running,0.93,0.83,5.19,MP-FW-3.2,GW-A1
MP-1597,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-04T01:16:31Z,2026-03-04T01:58:31Z,SENSOR_DROPOUT,high,,,unknown,0.28,,8.36,MP-FW-3.2,GW-A1
MP-1457,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-01T17:15:14Z,2026-03-01T17:48:14Z,POWER_DRAW_ANOMALY,medium,7.91,62.78,running,0.88,0.81,5.04,MP-FW-3.1,GW-A2
MP-1486,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-03T08:39:42Z,2026-03-03T08:53:42Z,SENSOR_DROPOUT,low,,,unknown,0.35,0.41,3.57,MP-FW-2.9,GW-A2
MP-1346,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-07T10:53:08Z,2026-03-07T11:30:08Z,TEMP_SPIKE,high,6.39,100.1,running,0.67,0.87,6.25,MP-FW-3.1,GW-A2
MP-1179,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-001,LINE-A,2026-03-08T22:10:42Z,2026-03-08T22:47:42Z,HIGH_VIBRATION,medium,10.85,77.77,running,0.67,0.77,5.57,MP-FW-3.1,GW-C1
MP-1296,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-05T17:13:26Z,2026-03-05T17:59:26Z,TEMP_SPIKE,medium,4.77,102.65,running,0.87,0.83,1.49,MP-FW-3.2,GW-B1
MP-1310,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-01T14:30:00Z,2026-03-01T15:31:00Z,TEMP_SPIKE,critical,1.67,101.87,running,0.93,0.89,6.36,MP-FW-2.9,GW-A2
MP-1103,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-06T00:47:41Z,2026-03-06T01:34:41Z,NORMAL_READING,low,3.39,57.84,idle,0.87,0.97,7.41,MP-FW-3.1,GW-A1
MP-1575,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-04T23:28:38Z,2026-03-04T23:52:38Z,SENSOR_DROPOUT,high,3.59,68.84,idle,0.2,0.42,6.43,MP-FW-2.9,GW-A2
MP-1163,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-005,LINE-A,2026-03-07T02:20:22Z,2026-03-07T03:10:22Z,HIGH_VIBRATION,medium,6.96,76.66,running,0.9,0.81,1.23,MP-FW-3.1,GW-B1
,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-999,LINE-Z,2026-03-03T04:00:00Z,2026-03-03T04:03:00Z,TEMP_SPIKE,high,5.5,102.3,running,0.91,0.89,4.2,MP-FW-3.2,GW-X
MP-EDGE-NULLM,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,,LINE-A,2026-03-04T01:00:00Z,2026-03-04T01:04:00Z,HIGH_VIBRATION,high,13.2,77.2,running,0.87,0.83,8.1,MP-FW-3.1,GW-A1
